session_id,packets_amount,packets_size_all,packets_size_avg,packets_size_dis,avg_time_between,avg_time_dis
506,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
246,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
129,0.0006011740575712569,4.3389770775290944e-05,0.015904572564612328,0.0,0.09829867674858221,0.021189330534070447
333,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
553,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
402,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0011342155009451797,0.0
636,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
107,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
678,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
324,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
73,7.072635971426552e-05,5.904724157493722e-06,0.019217693836978127,5.160810649573249e-05,0.0017643352236925015,0.0
569,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
554,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
404,0.0,0.0,0.0,0.0,0.0,0.0
194,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0015542953161100611,0.0
330,0.0,0.0,0.0,0.0,0.0,0.0
142,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
364,0.0,0.0,0.0,0.0,0.0,0.0
518,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
523,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
407,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
619,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
62,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0022684310018903594,0.0
598,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
109,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.001302247427011132,0.0
250,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.014996849401386264,0.0
637,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
602,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
480,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
203,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
166,0.31826861871419476,0.2368395143079096,0.7288359840954273,0.20723551309892324,0.0001680319260659525,0.0
182,0.35267699271518493,0.2841142286801475,0.7939473161033797,0.20524322584091842,0.0001680319260659525,0.0
177,0.35292453497418486,0.28446668763617766,0.7944065606361829,0.2052156451061485,0.0001680319260659525,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0
46,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.04049569418189456,0.0
319,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
566,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
206,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.03915143877336694,0.0
261,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0012602394454946438,0.0
26,7.072635971426552e-05,4.567868070151042e-05,0.4165009940357853,0.0,0.7187565637471118,0.25373453307729293
643,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0
